"","Date","Troop","AggressorID","VictimID","ResultWLDU","winner","loser"
"10588",2015-08-18,"pt","tren","gord",1,"tren","gord"
"10589",2015-08-18,"pt","turt","tucs",1,"turt","tucs"
"10590",2015-08-18,"rbm","tyle","uthe",1,"tyle","uthe"
"10591",2015-08-18,"pt","tyva","nife",1,"tyva","nife"
"10592",2015-08-18,"pt","tyva","nife",1,"tyva","nife"
"10593",2015-08-18,"pt","tyva","tucs",1,"tyva","tucs"
"10594",2015-08-18,"rst","wall","obi",1,"wall","obi"
"10595",2015-08-18,"rst","wall","dodg",1,"wall","dodg"
"10596",2015-08-18,"rst","wall","bone",1,"wall","bone"
"10597",2015-08-18,"rst","xavi","bone",1,"xavi","bone"
"10598",2015-08-18,"pt","lisa","daff",2,"daff","lisa"
"10599",2015-08-18,"rbm","gizm","pean",2,"pean","gizm"
"10600",2015-08-18,"rst","bone","pene",2,"pene","bone"
"10601",2015-08-18,"rbm","uthe","raje",2,"raje","uthe"
"10602",2015-08-18,"rbm","fent","swee",2,"swee","fent"
"10603",2015-08-18,"rbm","mori","uthe",2,"uthe","mori"
"10604",2015-08-18,"rbm","dori","wolo",2,"wolo","dori"
"10605",2015-08-18,"rbm","tyle","uthe",3,"uthe","tyle"
"10606",2015-08-18,"pt","tarz","glac",3,"glac","tarz"
"10607",2015-08-19,"rst","grub","rock",2,"rock","grub"
"10608",2015-08-19,"rst","alla","obi",1,"alla","obi"
"10609",2015-08-19,"rst","alla","dant",1,"alla","dant"
"10610",2015-08-19,"rbm","carm","dori",1,"carm","dori"
"10611",2015-08-19,"rbm","coco","ring",1,"coco","ring"
"10612",2015-08-19,"rbm","coco","funk",1,"coco","funk"
"10613",2015-08-19,"rbm","coco","lore",1,"coco","lore"
"10614",2015-08-19,"rbm","coco","fent",1,"coco","fent"
"10615",2015-08-19,"rst","dart","shel",1,"dart","shel"
"10616",2015-08-19,"rst","dodg","zool",1,"dodg","zool"
"10617",2015-08-19,"rbm","dori","flyn",1,"dori","flyn"
"10618",2015-08-19,"rst","ella","laur",1,"ella","laur"
"10619",2015-08-19,"rbm","fay","carm",1,"fay","carm"
"10620",2015-08-19,"rbm","fent","fina",1,"fent","fina"
"10621",2015-08-19,"rbm","fina","ocea",1,"fina","ocea"
"10622",2015-08-19,"rbm","flo","uthe",1,"flo","uthe"
"10623",2015-08-19,"rbm","flo","wokb",1,"flo","wokb"
"10624",2015-08-19,"rbm","flyn","fent",1,"flyn","fent"
"10625",2015-08-19,"rbm","funk","cind",1,"funk","cind"
"10626",2015-08-19,"rbm","gimp","dori",1,"gimp","dori"
"10627",2015-08-19,"rbm","gimp","fent",1,"gimp","fent"
"10628",2015-08-19,"rbm","gimp","lucy",1,"gimp","lucy"
"10629",2015-08-19,"rst","gunt","razo",1,"gunt","razo"
"10630",2015-08-19,"rbm","holl","tyle",1,"holl","tyle"
"10631",2015-08-19,"rbm","holl","dori",1,"holl","dori"
"10632",2015-08-19,"rst","kels","arwe",1,"kels","arwe"
"10633",2015-08-19,"rst","kels","deso",1,"kels","deso"
"10634",2015-08-19,"rst","kels","dart",1,"kels","dart"
"10635",2015-08-19,"rst","kels","tear",1,"kels","tear"
"10636",2015-08-19,"rst","kels","laya",1,"kels","laya"
"10637",2015-08-19,"rst","kels","laya",1,"kels","laya"
"10638",2015-08-19,"rst","kels","dott",1,"kels","dott"
"10639",2015-08-19,"rst","laya","shum",1,"laya","shum"
"10640",2015-08-19,"rst","laya","pene",1,"laya","pene"
"10641",2015-08-19,"rst","laya","laur",1,"laya","laur"
"10642",2015-08-19,"rst","loki","shel",1,"loki","shel"
"10643",2015-08-19,"rbm","lore","gats",1,"lore","gats"
"10644",2015-08-19,"rbm","lore","gimp",1,"lore","gimp"
"10645",2015-08-19,"rbm","lucy","carm",1,"lucy","carm"
"10646",2015-08-19,"rbm","lucy","fina",1,"lucy","fina"
"10647",2015-08-19,"rbm","lucy","phoe",1,"lucy","phoe"
"10648",2015-08-19,"rst","meg","kels",1,"meg","kels"
"10649",2015-08-19,"rst","meg","laya",1,"meg","laya"
"10650",2015-08-19,"rbm","mori","talu",1,"mori","talu"
"10651",2015-08-19,"rbm","mori","hect",1,"mori","hect"
"10652",2015-08-19,"rbm","mori","cind",1,"mori","cind"
"10653",2015-08-19,"rbm","mori","swee",1,"mori","swee"
"10654",2015-08-19,"rbm","mori","ring",1,"mori","ring"
"10655",2015-08-19,"rst","obi","kiss",1,"obi","kiss"
"10656",2015-08-19,"rst","obi","wall",1,"obi","wall"
"10657",2015-08-19,"rst","obi","zool",1,"obi","zool"
"10658",2015-08-19,"rst","obi","zool",1,"obi","zool"
"10659",2015-08-19,"rst","obi","schm",1,"obi","schm"
"10660",2015-08-19,"rst","obi","malc",1,"obi","malc"
"10661",2015-08-19,"rbm","ocea","uthe",1,"ocea","uthe"
"10662",2015-08-19,"rbm","panc","uthe",1,"panc","uthe"
"10663",2015-08-19,"rbm","panc","coco",1,"panc","coco"
"10664",2015-08-19,"rbm","panc","mori",1,"panc","mori"
"10665",2015-08-19,"rbm","panc","mori",1,"panc","mori"
"10666",2015-08-19,"rbm","panc","mori",1,"panc","mori"
"10667",2015-08-19,"rst","pene","shum",1,"pene","shum"
"10668",2015-08-19,"rbm","phoe","carm",1,"phoe","carm"
"10669",2015-08-19,"rbm","phoe","pean",1,"phoe","pean"
"10670",2015-08-19,"rbm","phoe","ocea",1,"phoe","ocea"
"10671",2015-08-19,"rst","pris","meg",1,"pris","meg"
"10672",2015-08-19,"rst","pris","kiss",1,"pris","kiss"
"10673",2015-08-19,"rst","pris","cycl",1,"pris","cycl"
"10674",2015-08-19,"rst","pris","kins",1,"pris","kins"
"10675",2015-08-19,"rst","pris","meg",1,"pris","meg"
"10676",2015-08-19,"rst","razo","amy",1,"razo","amy"
"10677",2015-08-19,"rbm","ring","carm",1,"ring","carm"
"10678",2015-08-19,"rbm","ring","lucy",1,"ring","lucy"
"10679",2015-08-19,"rbm","saff","phoe",1,"saff","phoe"
"10680",2015-08-19,"rbm","saff","holl",1,"saff","holl"
"10681",2015-08-19,"rbm","sash","dori",1,"sash","dori"
"10682",2015-08-19,"rbm","sash","flo",1,"sash","flo"
"10683",2015-08-19,"rbm","sash","dori",1,"sash","dori"
"10684",2015-08-19,"rbm","sash","gimp",1,"sash","gimp"
"10685",2015-08-19,"rbm","scar","coco",1,"scar","coco"
"10686",2015-08-19,"rst","schm","laya",1,"schm","laya"
"10687",2015-08-19,"rst","schm","laya",1,"schm","laya"
"10688",2015-08-19,"rst","shel","arwe",1,"shel","arwe"
"10689",2015-08-19,"rbm","spoc","saff",1,"spoc","saff"
"10690",2015-08-19,"rbm","spoc","gimp",1,"spoc","gimp"
"10691",2015-08-19,"rbm","spoc","gats",1,"spoc","gats"
"10692",2015-08-19,"rbm","swee","cola",1,"swee","cola"
"10693",2015-08-19,"rst","timm","amy",1,"timm","amy"
"10694",2015-08-19,"rbm","tyle","flyn",1,"tyle","flyn"
"10695",2015-08-19,"rst","vect","ubun",1,"vect","ubun"
"10696",2015-08-19,"rst","wall","laya",1,"wall","laya"
"10697",2015-08-19,"rst","wall","schm",1,"wall","schm"
"10698",2015-08-19,"rst","rock","arwe",2,"arwe","rock"
"10699",2015-08-19,"rst","wall","bone",2,"bone","wall"
"10700",2015-08-19,"rbm","cind","lore",2,"lore","cind"
"10701",2015-08-19,"rbm","gimp","phoe",2,"phoe","gimp"
"10702",2015-08-19,"rbm","tyle","ring",2,"ring","tyle"
"10703",2015-08-19,"rbm","mori","ring",2,"ring","mori"
"10704",2015-08-19,"rst","amy","grub",3,"grub","amy"
"10705",2015-08-19,"rbm","mori","uthe",3,"uthe","mori"
"10706",2015-08-19,"rbm","ring","coco",3,"coco","ring"
"10707",2015-08-19,"rbm","gimp","flyn",3,"flyn","gimp"
"10708",2015-08-20,"rst","alla","dant",1,"alla","dant"
"10709",2015-08-20,"rst","alla","obi",1,"alla","obi"
"10710",2015-08-20,"rst","arwe","laur",1,"arwe","laur"
"10711",2015-08-20,"pt","bilb","tucs",1,"bilb","tucs"
"10712",2015-08-20,"pt","brie","herm",1,"brie","herm"
"10713",2015-08-20,"pt","brie","herm",1,"brie","herm"
"10714",2015-08-20,"pt","brie","tucs",1,"brie","tucs"
"10715",2015-08-20,"pt","brie","daff",1,"brie","daff"
"10716",2015-08-20,"pt","brie","gord",1,"brie","gord"
"10717",2015-08-20,"pt","brie","tucs",1,"brie","tucs"
"10718",2015-08-20,"pt","brie","tucs",1,"brie","tucs"
"10719",2015-08-20,"rbm","carm","flyn",1,"carm","flyn"
"10720",2015-08-20,"rbm","carm","oreo",1,"carm","oreo"
"10721",2015-08-20,"rbm","cind","fina",1,"cind","fina"
"10722",2015-08-20,"rst","cycl","ubun",1,"cycl","ubun"
"10723",2015-08-20,"rst","cycl","dott",1,"cycl","dott"
"10724",2015-08-20,"rbm","daen","fina",1,"daen","fina"
"10725",2015-08-20,"rst","dodg","wall",1,"dodg","wall"
"10726",2015-08-20,"rbm","dori","gimp",1,"dori","gimp"
"10727",2015-08-20,"rbm","dori","oreo",1,"dori","oreo"
"10728",2015-08-20,"rst","dott","shum",1,"dott","shum"
"10729",2015-08-20,"rbm","fay","phoe",1,"fay","phoe"
"10730",2015-08-20,"rbm","fay","flo",1,"fay","flo"
"10731",2015-08-20,"rbm","fent","cind",1,"fent","cind"
"10732",2015-08-20,"rbm","funk","gats",1,"funk","gats"
"10733",2015-08-20,"rbm","ging","carm",1,"ging","carm"
"10734",2015-08-20,"rbm","gizm","fina",1,"gizm","fina"
"10735",2015-08-20,"rbm","gizm","cind",1,"gizm","cind"
"10736",2015-08-20,"rbm","gizm","fina",1,"gizm","fina"
"10737",2015-08-20,"pt","herm","tucs",1,"herm","tucs"
"10738",2015-08-20,"pt","herm","tucs",1,"herm","tucs"
"10739",2015-08-20,"pt","herm","turt",1,"herm","turt"
"10740",2015-08-20,"rbm","holl","wolo",1,"holl","wolo"
"10741",2015-08-20,"rbm","holl","carm",1,"holl","carm"
"10742",2015-08-20,"rst","jasm","laya",1,"jasm","laya"
"10743",2015-08-20,"pt","keit","band",1,"keit","band"
"10744",2015-08-20,"pt","keit","pumb",1,"keit","pumb"
"10745",2015-08-20,"pt","keit","puzz",1,"keit","puzz"
"10746",2015-08-20,"pt","keit","band",1,"keit","band"
"10747",2015-08-20,"pt","keit","band",1,"keit","band"
"10748",2015-08-20,"pt","keit","tarz",1,"keit","tarz"
"10749",2015-08-20,"rst","kels","shum",1,"kels","shum"
"10750",2015-08-20,"rst","kels","zool",1,"kels","zool"
"10751",2015-08-20,"rst","kels","vect",1,"kels","vect"
"10752",2015-08-20,"rst","kels","amy",1,"kels","amy"
"10753",2015-08-20,"rst","kels","pene",1,"kels","pene"
"10754",2015-08-20,"rst","laur","malc",1,"laur","malc"
"10755",2015-08-20,"pt","lia","damo",1,"lia","damo"
"10756",2015-08-20,"rbm","lore","wolo",1,"lore","wolo"
"10757",2015-08-20,"rst","malc","deso",1,"malc","deso"
"10758",2015-08-20,"rst","malc","bone",1,"malc","bone"
"10759",2015-08-20,"rbm","mori","uthe",1,"mori","uthe"
"10760",2015-08-20,"rbm","mori","phoe",1,"mori","phoe"
"10761",2015-08-20,"rbm","mori","uthe",1,"mori","uthe"
"10762",2015-08-20,"rbm","mori","lore",1,"mori","lore"
"10763",2015-08-20,"rbm","mori","ring",1,"mori","ring"
"10764",2015-08-20,"pt","need","puzz",1,"need","puzz"
"10765",2015-08-20,"pt","need","turt",1,"need","turt"
"10766",2015-08-20,"rst","obi","rock",1,"obi","rock"
"10767",2015-08-20,"rst","obi","xavi",1,"obi","xavi"
"10768",2015-08-20,"rst","obi","xavi",1,"obi","xavi"
"10769",2015-08-20,"rbm","ocea","fina",1,"ocea","fina"
"10770",2015-08-20,"rbm","panc","mori",1,"panc","mori"
"10771",2015-08-20,"rbm","panc","saff",1,"panc","saff"
"10772",2015-08-20,"rbm","panc","saff",1,"panc","saff"
"10773",2015-08-20,"rbm","panc","coco",1,"panc","coco"
"10774",2015-08-20,"rbm","panc","spoc",1,"panc","spoc"
"10775",2015-08-20,"rbm","pean","wokb",1,"pean","wokb"
"10776",2015-08-20,"rbm","phoe","holl",1,"phoe","holl"
"10777",2015-08-20,"rst","podg","dant",1,"podg","dant"
"10778",2015-08-20,"rst","pris","gunt",1,"pris","gunt"
"10779",2015-08-20,"rst","pris","kels",1,"pris","kels"
"10780",2015-08-20,"rst","pris","meg",1,"pris","meg"
"10781",2015-08-20,"pt","pumb","bilb",1,"pumb","bilb"
"10782",2015-08-20,"pt","puzz","daff",1,"puzz","daff"
"10783",2015-08-20,"pt","puzz","daff",1,"puzz","daff"
"10784",2015-08-20,"pt","puzz","herm",1,"puzz","herm"
"10785",2015-08-20,"rst","razo","pupi",1,"razo","pupi"
"10786",2015-08-20,"rst","razo","bone",1,"razo","bone"
"10787",2015-08-20,"rbm","sash","ging",1,"sash","ging"
"10788",2015-08-20,"rbm","sash","holl",1,"sash","holl"
"10789",2015-08-20,"rbm","sash","cola",1,"sash","cola"
"10790",2015-08-20,"rbm","sash","saff",1,"sash","saff"
"10791",2015-08-20,"rbm","scar","lucy",1,"scar","lucy"
"10792",2015-08-20,"rst","shum","kins",1,"shum","kins"
"10793",2015-08-20,"rbm","spoc","carm",1,"spoc","carm"
"10794",2015-08-20,"rbm","spoc","phoe",1,"spoc","phoe"
"10795",2015-08-20,"rbm","spoc","gizm",1,"spoc","gizm"
"10796",2015-08-20,"rbm","talu","flo",1,"talu","flo"
"10797",2015-08-20,"pt","tarz","nife",1,"tarz","nife"
"10798",2015-08-20,"pt","thor","damo",1,"thor","damo"
"10799",2015-08-20,"pt","thor","tucs",1,"thor","tucs"
"10800",2015-08-20,"pt","thor","damo",1,"thor","damo"
"10801",2015-08-20,"pt","thor","howz",1,"thor","howz"
"10802",2015-08-20,"pt","thor","tarz",1,"thor","tarz"
"10803",2015-08-20,"pt","tren","need",1,"tren","need"
"10804",2015-08-20,"pt","tren","daff",1,"tren","daff"
"10805",2015-08-20,"pt","tren","turt",1,"tren","turt"
"10806",2015-08-20,"pt","turt","tita",1,"turt","tita"
"10807",2015-08-20,"rbm","tyle","flyn",1,"tyle","flyn"
"10808",2015-08-20,"pt","tyva","tren",1,"tyva","tren"
"10809",2015-08-20,"pt","tyva","tucs",1,"tyva","tucs"
"10810",2015-08-20,"pt","tyva","turt",1,"tyva","turt"
"10811",2015-08-20,"pt","tyva","lia",1,"tyva","lia"
"10812",2015-08-20,"pt","tyva","gord",1,"tyva","gord"
"10813",2015-08-20,"rst","wall","obi",1,"wall","obi"
"10814",2015-08-20,"rbm","wokb","daen",1,"wokb","daen"
"10815",2015-08-20,"rbm","wolo","cact",1,"wolo","cact"
"10816",2015-08-20,"rst","xavi","dant",1,"xavi","dant"
"10817",2015-08-20,"rst","xavi","dant",1,"xavi","dant"
"10818",2015-08-20,"rst","xavi","bone",1,"xavi","bone"
"10819",2015-08-20,"rbm","cind","dori",2,"dori","cind"
"10820",2015-08-20,"rbm","fay","oreo",2,"oreo","fay"
"10821",2015-08-20,"rbm","gizm","pean",2,"pean","gizm"
"10822",2015-08-20,"pt","thor","band",3,"band","thor"
"10823",2015-08-20,"pt","polk","need",3,"need","polk"
"10824",2015-08-21,"rst","alla","glue",1,"alla","glue"
"10825",2015-08-21,"rst","alla","schm",1,"alla","schm"
"10826",2015-08-21,"pt","bilb","nobo",1,"bilb","nobo"
"10827",2015-08-21,"rst","bone","loki",1,"bone","loki"
"10828",2015-08-21,"pt","brie","tarz",1,"brie","tarz"
"10829",2015-08-21,"pt","brie","tarz",1,"brie","tarz"
"10830",2015-08-21,"pt","brie","turt",1,"brie","turt"
"10831",2015-08-21,"rbm","cact","daen",1,"cact","daen"
"10832",2015-08-21,"rbm","carm","dori",1,"carm","dori"
"10833",2015-08-21,"rbm","carm","gizm",1,"carm","gizm"
"10834",2015-08-21,"rbm","coco","cind",1,"coco","cind"
"10835",2015-08-21,"rbm","coco","cind",1,"coco","cind"
"10836",2015-08-21,"rbm","coco","lore",1,"coco","lore"
"10837",2015-08-21,"rbm","coco","flo",1,"coco","flo"
"10838",2015-08-21,"rbm","coco","cind",1,"coco","cind"
"10839",2015-08-21,"rbm","coco","hect",1,"coco","hect"
"10840",2015-08-21,"rbm","coco","fent",1,"coco","fent"
"10841",2015-08-21,"pt","damo","nife",1,"damo","nife"
"10842",2015-08-21,"rst","dant","xavi",1,"dant","xavi"
"10843",2015-08-21,"rbm","dori","flyn",1,"dori","flyn"
"10844",2015-08-21,"rst","dott","bone",1,"dott","bone"
"10845",2015-08-21,"rst","dott","loki",1,"dott","loki"
"10846",2015-08-21,"rbm","flo","dori",1,"flo","dori"
"10847",2015-08-21,"rst","glue","deso",1,"glue","deso"
"10848",2015-08-21,"rbm","holl","flo",1,"holl","flo"
"10849",2015-08-21,"pt","keit","herm",1,"keit","herm"
"10850",2015-08-21,"rst","kels","amy",1,"kels","amy"
"10851",2015-08-21,"rst","kels","dott",1,"kels","dott"
"10852",2015-08-21,"rst","kels","laya",1,"kels","laya"
"10853",2015-08-21,"rst","kels","rock",1,"kels","rock"
"10854",2015-08-21,"rst","kels","prof",1,"kels","prof"
"10855",2015-08-21,"rst","kels","alla",1,"kels","alla"
"10856",2015-08-21,"rst","laya","pene",1,"laya","pene"
"10857",2015-08-21,"rst","laya","prof",1,"laya","prof"
"10858",2015-08-21,"rbm","lucy","dori",1,"lucy","dori"
"10859",2015-08-21,"rbm","lucy","phoe",1,"lucy","phoe"
"10860",2015-08-21,"rst","meg","arwe",1,"meg","arwe"
"10861",2015-08-21,"rst","meg","prof",1,"meg","prof"
"10862",2015-08-21,"rbm","mori","tyle",1,"mori","tyle"
"10863",2015-08-21,"pt","need","herm",1,"need","herm"
"10864",2015-08-21,"rst","obi","schm",1,"obi","schm"
"10865",2015-08-21,"rbm","oreo","pean",1,"oreo","pean"
"10866",2015-08-21,"rbm","panc","uthe",1,"panc","uthe"
"10867",2015-08-21,"rbm","panc","uthe",1,"panc","uthe"
"10868",2015-08-21,"rbm","panc","uthe",1,"panc","uthe"
"10869",2015-08-21,"rbm","panc","uthe",1,"panc","uthe"
"10870",2015-08-21,"rbm","panc","uthe",1,"panc","uthe"
"10871",2015-08-21,"rbm","panc","gimp",1,"panc","gimp"
"10872",2015-08-21,"rst","pene","eve",1,"pene","eve"
"10873",2015-08-21,"rbm","phoe","flo",1,"phoe","flo"
"10874",2015-08-21,"rst","pris","katn",1,"pris","katn"
"10875",2015-08-21,"rst","pris","meg",1,"pris","meg"
"10876",2015-08-21,"rst","razo","bone",1,"razo","bone"
"10877",2015-08-21,"rbm","saff","cola",1,"saff","cola"
"10878",2015-08-21,"rbm","saff","coco",1,"saff","coco"
"10879",2015-08-21,"rbm","sash","wokb",1,"sash","wokb"
"10880",2015-08-21,"rbm","sash","carm",1,"sash","carm"
"10881",2015-08-21,"rbm","sash","saff",1,"sash","saff"
"10882",2015-08-21,"rbm","sash","saff",1,"sash","saff"
"10883",2015-08-21,"rbm","sash","puck",1,"sash","puck"
"10884",2015-08-21,"rbm","scar","gizm",1,"scar","gizm"
"10885",2015-08-21,"rbm","spoc","ring",1,"spoc","ring"
"10886",2015-08-21,"pt","thor","damo",1,"thor","damo"
"10887",2015-08-21,"pt","turt","need",1,"turt","need"
"10888",2015-08-21,"pt","tyva","disn",1,"tyva","disn"
"10889",2015-08-21,"pt","tyva","brie",1,"tyva","brie"
"10890",2015-08-21,"pt","tyva","tren",1,"tyva","tren"
"10891",2015-08-21,"pt","tyva","brie",1,"tyva","brie"
"10892",2015-08-21,"pt","tyva","brie",1,"tyva","brie"
"10893",2015-08-21,"pt","tyva","brie",1,"tyva","brie"
"10894",2015-08-21,"rst","wall","kels",1,"wall","kels"
"10895",2015-08-21,"rst","wall","zool",1,"wall","zool"
"10896",2015-08-21,"rst","wall","deso",1,"wall","deso"
"10897",2015-08-21,"rbm","wokb","ocea",1,"wokb","ocea"
"10898",2015-08-21,"rst","zool","wall",1,"zool","wall"
"10899",2015-08-21,"rst","zool","wall",1,"zool","wall"
"10900",2015-08-21,"rst","zool","prof",1,"zool","prof"
"10901",2015-08-21,"rbm","ging","cind",2,"cind","ging"
"10902",2015-08-21,"rbm","flyn","lucy",2,"lucy","flyn"
"10903",2015-08-21,"rst","vect","pene",2,"pene","vect"
"10904",2015-08-21,"rst","malc","razo",2,"razo","malc"
"10905",2015-08-21,"rbm","oreo","swee",2,"swee","oreo"
"10906",2015-08-21,"rbm","carm","gizm",3,"gizm","carm"
"10907",2015-08-21,"rst","zool","prof",3,"prof","zool"
"10908",2015-08-21,"rbm","raje","uthe",3,"uthe","raje"
"10909",2015-08-24,"rst","alla","schm",1,"alla","schm"
"10910",2015-08-24,"rst","arwe","timm",1,"arwe","timm"
"10911",2015-08-24,"pt","brie","need",1,"brie","need"
"10912",2015-08-24,"rbm","coco","hect",1,"coco","hect"
"10913",2015-08-24,"rbm","coco","lore",1,"coco","lore"
"10914",2015-08-24,"rbm","coco","oreo",1,"coco","oreo"
"10915",2015-08-24,"rst","dodg","dant",1,"dodg","dant"
"10916",2015-08-24,"rst","dodg","alla",1,"dodg","alla"
"10917",2015-08-24,"rst","dott","valk",1,"dott","valk"
"10918",2015-08-24,"rst","eve","arwe",1,"eve","arwe"
"10919",2015-08-24,"rbm","fay","cind",1,"fay","cind"
"10920",2015-08-24,"rbm","flyn","spoc",1,"flyn","spoc"
"10921",2015-08-24,"rbm","flyn","saff",1,"flyn","saff"
"10922",2015-08-24,"rbm","gimp","cind",1,"gimp","cind"
"10923",2015-08-24,"rst","grub","rock",1,"grub","rock"
"10924",2015-08-24,"rst","gunt","jasm",1,"gunt","jasm"
"10925",2015-08-24,"pt","herm","need",1,"herm","need"
"10926",2015-08-24,"rst","jasm","valk",1,"jasm","valk"
"10927",2015-08-24,"pt","keit","tren",1,"keit","tren"
"10928",2015-08-24,"pt","keit","puzz",1,"keit","puzz"
"10929",2015-08-24,"rst","kels","jasm",1,"kels","jasm"
"10930",2015-08-24,"pt","lisa","daff",1,"lisa","daff"
"10931",2015-08-24,"rbm","lucy","fay",1,"lucy","fay"
"10932",2015-08-24,"rbm","lucy","gizm",1,"lucy","gizm"
"10933",2015-08-24,"rbm","lucy","phoe",1,"lucy","phoe"
"10934",2015-08-24,"rst","malc","bone",1,"malc","bone"
"10935",2015-08-24,"rbm","mori","puck",1,"mori","puck"
"10936",2015-08-24,"rbm","mori","fina",1,"mori","fina"
"10937",2015-08-24,"rbm","mori","talu",1,"mori","talu"
"10938",2015-08-24,"pt","need","herm",1,"need","herm"
"10939",2015-08-24,"rst","obi","laya",1,"obi","laya"
"10940",2015-08-24,"rbm","panc","gizm",1,"panc","gizm"
"10941",2015-08-24,"rst","pene","shum",1,"pene","shum"
"10942",2015-08-24,"rst","pris","loki",1,"pris","loki"
"10943",2015-08-24,"rst","pris","malc",1,"pris","malc"
"10944",2015-08-24,"rbm","puck","daen",1,"puck","daen"
"10945",2015-08-24,"pt","puzz","thor",1,"puzz","thor"
"10946",2015-08-24,"pt","puzz","daff",1,"puzz","daff"
"10947",2015-08-24,"rbm","raje","oreo",1,"raje","oreo"
"10948",2015-08-24,"rbm","ring","cola",1,"ring","cola"
"10949",2015-08-24,"rbm","ring","spoc",1,"ring","spoc"
"10950",2015-08-24,"rbm","ring","sash",1,"ring","sash"
"10951",2015-08-24,"rbm","saff","cola",1,"saff","cola"
"10952",2015-08-24,"rbm","saff","wolo",1,"saff","wolo"
"10953",2015-08-24,"rbm","sash","coco",1,"sash","coco"
"10954",2015-08-24,"rbm","sash","phoe",1,"sash","phoe"
"10955",2015-08-24,"rbm","sash","phoe",1,"sash","phoe"
"10956",2015-08-24,"rbm","sash","scar",1,"sash","scar"
"10957",2015-08-24,"rbm","sash","hect",1,"sash","hect"
"10958",2015-08-24,"rbm","sash","coco",1,"sash","coco"
"10959",2015-08-24,"rbm","sash","puck",1,"sash","puck"
"10960",2015-08-24,"rbm","sash","coco",1,"sash","coco"
"10961",2015-08-24,"rbm","scar","lucy",1,"scar","lucy"
"10962",2015-08-24,"rst","schm","dant",1,"schm","dant"
"10963",2015-08-24,"rbm","spoc","ocea",1,"spoc","ocea"
"10964",2015-08-24,"rbm","spoc","omni",1,"spoc","omni"
"10965",2015-08-24,"rbm","spoc","saff",1,"spoc","saff"
"10966",2015-08-24,"pt","turt","herm",1,"turt","herm"
"10967",2015-08-24,"pt","turt","herm",1,"turt","herm"
"10968",2015-08-24,"pt","turt","bilb",1,"turt","bilb"
"10969",2015-08-24,"pt","tyva","brie",1,"tyva","brie"
"10970",2015-08-24,"rst","wall","schm",1,"wall","schm"
"10971",2015-08-24,"rbm","wolo","cact",1,"wolo","cact"
"10972",2015-08-24,"rst","malc","kels",2,"kels","malc"
"10973",2015-08-24,"rbm","dori","pean",2,"pean","dori"
"10974",2015-08-24,"rst","meg","razo",2,"razo","meg"
"10975",2015-08-24,"rbm","spoc","saff",2,"saff","spoc"
"10976",2015-08-24,"rbm","cola","wokb",3,"wokb","cola"
"10977",2015-08-25,"pt","brie","need",1,"brie","need"
"10978",2015-08-25,"pt","brie","damo",1,"brie","damo"
"10979",2015-08-25,"pt","brie","damo",1,"brie","damo"
"10980",2015-08-25,"pt","brie","damo",1,"brie","damo"
"10981",2015-08-25,"pt","brie","glac",1,"brie","glac"
"10982",2015-08-25,"pt","brie","tucs",1,"brie","tucs"
"10983",2015-08-25,"pt","brie","need",1,"brie","need"
"10984",2015-08-25,"pt","brie","nife",1,"brie","nife"
"10985",2015-08-25,"rbm","cola","flo",1,"cola","flo"
"10986",2015-08-25,"pt","damo","polk",1,"damo","polk"
"10987",2015-08-25,"rst","dart","laya",1,"dart","laya"
"10988",2015-08-25,"pt","disn","tucs",1,"disn","tucs"
"10989",2015-08-25,"rst","dodg","obi",1,"dodg","obi"
"10990",2015-08-25,"rst","dodg","obi",1,"dodg","obi"
"10991",2015-08-25,"rst","dodg","alla",1,"dodg","alla"
"10992",2015-08-25,"rst","dodg","obi",1,"dodg","obi"
"10993",2015-08-25,"rst","dodg","meg",1,"dodg","meg"
"10994",2015-08-25,"rst","dodg","meg",1,"dodg","meg"
"10995",2015-08-25,"rst","glue","stru",1,"glue","stru"
"10996",2015-08-25,"pt","gord","disn",1,"gord","disn"
"10997",2015-08-25,"pt","herm","tyva",1,"herm","tyva"
"10998",2015-08-25,"rst","jasm","shum",1,"jasm","shum"
"10999",2015-08-25,"rst","kels","ubun",1,"kels","ubun"
"11000",2015-08-25,"rst","kels","dott",1,"kels","dott"
"11001",2015-08-25,"rst","kels","timm",1,"kels","timm"
"11002",2015-08-25,"rst","kels","cycl",1,"kels","cycl"
"11003",2015-08-25,"rst","laya","shum",1,"laya","shum"
"11004",2015-08-25,"rst","laya","shum",1,"laya","shum"
"11005",2015-08-25,"pt","lisa","daff",1,"lisa","daff"
"11006",2015-08-25,"pt","lisa","herm",1,"lisa","herm"
"11007",2015-08-25,"pt","lisa","herm",1,"lisa","herm"
"11008",2015-08-25,"pt","lisa","herm",1,"lisa","herm"
"11009",2015-08-25,"pt","lisa","herm",1,"lisa","herm"
"11010",2015-08-25,"pt","lisa","howz",1,"lisa","howz"
"11011",2015-08-25,"rst","macy","glue",1,"macy","glue"
"11012",2015-08-25,"rst","meg","ubun",1,"meg","ubun"
"11013",2015-08-25,"rbm","mori","uthe",1,"mori","uthe"
"11014",2015-08-25,"pt","need","lisa",1,"need","lisa"
"11015",2015-08-25,"pt","need","lisa",1,"need","lisa"
"11016",2015-08-25,"rst","peet","dodg",1,"peet","dodg"
"11017",2015-08-25,"rst","peet","glue",1,"peet","glue"
